,enzyme,substract,compound,product
21496,0.994156931739296,0.04303227533608722,0.005843068260704072,9.951128487393255
21497,0.9941586684458432,0.043019406542972365,0.005841331554156744,9.951143090722141
21498,0.9941604046417785,0.04300654158037348,0.005839595358221514,9.951157689710538
21499,0.9941621403272485,0.042993680447161044,0.005837859672751565,9.951172284359718
21500,0.9941638755023999,0.042980823142205846,0.005836124497600123,9.951186874670963
21501,0.9941656101673796,0.04296796966437901,0.005834389832620452,9.951201460645546
21502,0.9941673443223341,0.04295512001255199,0.0058326556776658565,9.95121604228474
21503,0.9941690779674103,0.042942274185596555,0.005830922032589681,9.95123061958982
21504,0.9941708111027547,0.04292943218238481,0.00582918889724531,9.951245192562062
21505,0.9941725437285138,0.04291659400178919,0.00582745627148617,9.951259761202742
21506,0.9941742758448343,0.042903759642682435,0.005825724155165727,9.95127432551313
21507,0.9941760074518625,0.04289092910393764,0.005823992548137484,9.9512888854945
21508,0.994177738549745,0.0428781023844282,0.00582226145025499,9.951303441148127
21509,0.9941794691386282,0.04286527948302785,0.005820530861371829,9.95131799247528
21510,0.9941811992186583,0.04285246039861066,0.0058188007813416275,9.951332539477235
21511,0.9941829287899819,0.042839645130051,0.0058170712100180525,9.95134708215526
21512,0.9941846578527452,0.042826833676223586,0.00581534214725481,9.951361620510628
21513,0.9941863864070943,0.042814026036003455,0.005813613592905647,9.951376154544612
